"Brand","Product Name","Link","Image URL","Price","Year"
"Tecno","Tecno Spark 20 Pro+ RAM 8GB ROM 256GB","https://www.pricebook.co.id/Tecno-Spark-20-Pro-RAM-8GB-ROM-256GB/40/PD_00099521","https://cdn.pricebook.co.id/images/product/M/99521_M_1.jpg","Rp 2.195.000","2024"
"Tecno","Tecno Spark 20 RAM 8GB ROM 256GB","https://www.pricebook.co.id/Tecno-Spark-20-RAM-8GB-ROM-256GB/40/PD_00099374","https://cdn.pricebook.co.id/images/product/M/99374_M_1.jpg","Rp 1.599.000","2024"
"Tecno","Tecno Spark 20 RAM 8GB ROM 128GB","https://www.pricebook.co.id/Tecno-Spark-20-RAM-8GB-ROM-128GB/40/PD_00099872","https://cdn.pricebook.co.id/images/product/M/99872_M_1.jpg","Rp 1.315.100","2024"
"Iqoo","iQOO 13 RAM 12GB ROM 256GB","https://www.pricebook.co.id/iQOO-13-RAM-12GB-ROM-256GB/40/PD_00100263","https://cdn.pricebook.co.id/images/product/M/100263_M_1.jpg","Rp 9.999.000","2024"
"Iqoo","iQOO 13 RAM 16GB ROM 512GB","https://www.pricebook.co.id/iQOO-13-RAM-16GB-ROM-512GB/40/PD_00100269","https://cdn.pricebook.co.id/images/product/M/100269_M_1.jpg","Rp 11.999.000","2024"
"Iqoo","iQOO Z9 RAM 12GB ROM 256GB","https://www.pricebook.co.id/iQOO-Z9-RAM-12GB-ROM-256GB/40/PD_00099686","https://cdn.pricebook.co.id/images/product/M/99686_M_1.jpg","Rp 4.565.000","2024"
"Iqoo","iQOO Z9x RAM 8GB ROM 256GB","https://www.pricebook.co.id/iQOO-Z9x-RAM-8GB-ROM-256GB/40/PD_00099706","https://cdn.pricebook.co.id/images/product/M/99706_M_1.jpg","Rp 2.849.000","2024"
"Iqoo","iQOO Z9 RAM 8GB ROM 128GB","https://www.pricebook.co.id/iQOO-Z9-RAM-8GB-ROM-128GB/40/PD_00099708","https://cdn.pricebook.co.id/images/product/M/99708_M_1.jpg","Rp 3.899.000","2024"
"Iqoo","iQOO Z9 RAM 8GB ROM 256GB","https://www.pricebook.co.id/iQOO-Z9-RAM-8GB-ROM-256GB/40/PD_00099709","https://cdn.pricebook.co.id/images/product/M/99709_M_1.jpg","Rp 4.199.000","2024"
"Iqoo","iQOO Z9x RAM 12GB ROM 256GB","https://www.pricebook.co.id/iQOO-Z9x-RAM-12GB-ROM-256GB/40/PD_00099710","https://cdn.pricebook.co.id/images/product/M/99710_M_1.jpg","Rp 3.499.000","2024"
"Iqoo","iQOO Z9x RAM 8GB ROM 128GB","https://www.pricebook.co.id/iQOO-Z9x-RAM-8GB-ROM-128GB/40/PD_00099711","https://cdn.pricebook.co.id/images/product/M/99711_M_1.jpg","Rp 2.649.999","2024"
"Asus","ASUS Zenfone 11 Ultra RAM 12GB ROM 256GB","https://www.pricebook.co.id/ASUS-Zenfone-11-Ultra-RAM-12GB-ROM-256GB/40/PD_00099787","https://cdn.pricebook.co.id/images/product/M/99787_M_1.jpg","Rp 9.293.000","2024"
"Asus","ASUS Zenfone 11 Ultra RAM 16GB ROM 512GB","https://www.pricebook.co.id/ASUS-Zenfone-11-Ultra-RAM-16GB-ROM-512GB/40/PD_00099788","https://cdn.pricebook.co.id/images/product/M/99788_M_1.jpg","Rp 13.528.000","2024"
"Asus","ASUS ROG Phone 8 RAM 12GB ROM 256GB","https://www.pricebook.co.id/ASUS-ROG-Phone-8-RAM-12GB-ROM-256GB/40/PD_00099652","https://cdn.pricebook.co.id/images/product/M/99652_M_1.jpg","Rp 10.200.000","2024"
"Asus","ASUS ROG Phone 8 Pro Edition RAM 24GB ROM 1TB","https://www.pricebook.co.id/ASUS-ROG-Phone-8-Pro-Edition-RAM-24GB-ROM-1TB/40/PD_00099653","https://cdn.pricebook.co.id/images/product/M/99653_M_1.jpg","Rp 2.599.000","2024"
"Asus","ASUS ROG Phone 8 Pro RAM 16GB ROM 512GB","https://www.pricebook.co.id/ASUS-ROG-Phone-8-Pro-RAM-16GB-ROM-512GB/40/PD_00099407","https://cdn.pricebook.co.id/images/product/M/99407_M_1.jpg","Rp 15.799.000","2024"
